Frame,X_0,Y_0,X_1,Y_1,X_2,Y_2,X_3,Y_3,Action,Video ID
101,455.8619166987695,423.3333284989813,,,493.8470337245891,330.294076057628,327.50098540819664,322.2558418797679,2,sample_305
102,445.61754288760153,433.4311086824357,,,484.51116396861823,338.928656897174,321.39975803134934,332.2886261629678,2,sample_305
103,435.344047608218,443.9262218868376,,,474.63689361100273,347.63320178442626,,,2,sample_305
104,425.4748946277088,454.6812425812272,,,465.254077333465,356.23224377849334,310.99889691065795,352.4033869034802,2,sample_305
105,415.119933210833,465.3212109716495,,,455.7819898378085,364.9388593712461,306.3399137008865,361.94809145312576,2,sample_305
106,404.63256092307694,475.81865844610815,,,445.6641252801309,373.1914302608771,301.7895162199352,370.9305560279915,2,sample_305
107,394.2189354942855,485.87338474264266,,,436.611804484889,381.3541620447826,,,2,sample_305
108,383.5243728818816,495.37842042935983,,,427.7032401003858,389.1143577757509,295.0521808645596,388.1707292161945,2,sample_305
109,374.1005102415859,504.4751296311441,,,418.9425096468797,396.5427048325875,,,2,sample_305
110,366.3589421509665,513.3022241995515,266.7675670689223,513.4852128302268,410.2067427465838,404.1773269475057,290.8978718312603,404.5206985528917,2,sample_305
111,360.0665095817732,521.4703129405291,267.4181677494067,522.2234352914076,403.1636836038482,412.2769940059961,,,2,sample_305
112,355.06389308275595,528.1858515682851,269.7944625688667,529.0878388483194,397.858278328163,420.3409033966095,290.8891239502153,418.4909939217308,5,sample_305
113,351.8877702746571,534.0288411275357,273.23968667621943,534.6701436903563,394.69893352390113,428.34647871530007,,,5,sample_305
114,,,277.6366311666297,538.6492788557325,393.7896453409061,436.7569820717823,,,5,sample_305
115,355.626675701155,544.6764330527607,285.04792005537377,539.473207925249,395.3872575348008,444.4973384813574,299.83367242982496,434.4496978615696,5,sample_305
116,361.6123472079681,547.2511046604474,,,398.6071014556986,449.1551795850218,307.42749456393705,435.39859536584703,5,sample_305
117,367.0620486031852,549.3265746800479,,,405.52484420236726,454.042105174936,306.6962946704744,434.8745646355719,5,sample_305
118,367.11921245759765,549.6035260946508,,,406.5413766002299,456.86557778877744,304.35993559662944,434.8595715510773,5,sample_305
119,366.7250808973126,550.5647944248981,,,,,302.7747795895465,434.3750019733772,5,sample_305
120,366.1242611761703,552.1002903667255,,,406.0037253930816,460.6164863879565,302.6564112952467,434.2543131377567,5,sample_305
121,365.0105902050042,552.5295955872388,,,404.1139310285872,460.480327017398,303.4213252306768,435.0187690130697,5,sample_305
122,,,,,401.8415580995909,459.7214498931078,304.7017721344784,435.5152065064154,5,sample_305
123,361.807584969806,551.5993726229323,,,399.98858696602537,458.5611111301904,304.6707595007625,435.54822765105416,5,sample_305
124,359.86456695525544,551.1469376502481,,,398.32111294629584,458.0084662816191,304.2358186562718,435.0898687788832,5,sample_305
125,358.79964951631666,550.5517273236653,,,397.212197583898,457.4059853142807,304.1635357597773,434.68094585666273,5,sample_305
126,,,,,,,304.7439562921992,434.34713201611,5,sample_305
127,357.63056393960807,549.2264198257953,,,,,305.4465099339536,433.8454987847037,5,sample_305
128,357.7226873273542,548.4946859565749,,,,,306.0148451332259,433.552297683549,5,sample_305
129,,,,,,,306.4466015814512,433.1408321034875,5,sample_305
130,,,289.34034744207577,523.3430428975481,,,306.19460188399347,432.6587880220951,5,sample_305
131,358.0640096624444,546.4915288960669,,,,,306.70219995080794,432.26988044311,5,sample_305
132,358.2616860734696,545.9998508961619,,,,,306.5313121169941,431.6676059503285,5,sample_305
133,358.24934706623367,545.2453441876713,,,,,306.9832509769829,431.1903579595612,5,sample_305
134,358.5634189479344,544.5623644942754,,,,,,,5,sample_305
135,358.7156888990252,543.8296129591516,,,,,307.21545667386727,430.09306728414447,5,sample_305
136,,,,,,,307.3592038216372,430.11293145480624,5,sample_305
137,358.9000880888429,543.0858301118615,,,,,307.50386749866175,429.6051695491916,5,sample_305
138,359.16602864952586,542.5326653510125,,,,,307.6999416361147,429.2839378576344,5,sample_305
139,359.3343167481464,541.9460689582494,291.391288340627,518.0820083802984,,,,,5,sample_305
140,,,,,,,308.2544765496521,428.40442364819467,5,sample_305
141,359.9123582881242,540.4352150590131,291.9252409734123,516.6933606525068,,,308.58624618546014,427.5593108970261,5,sample_305
142,360.14203646005944,540.1078925351561,292.25077546708445,516.1564549493601,,,308.82303525842593,427.35205129380375,5,sample_305
143,,,292.41495551953807,515.7335921938795,,,309.1737530092845,427.1257309620569,5,sample_305
144,361.1354513782903,539.1221036162053,,,,,309.7670156589373,426.5004100874508,5,sample_305
145,,,,,,,310.25418520405793,426.4139293199658,5,sample_305
146,,,,,,,310.9761801243169,426.0016140351229,5,sample_305
147,363.19850575230737,537.6876942283187,294.4607458316815,514.2399624137842,,,311.6770612270884,425.4833578613337,5,sample_305
148,,,294.9622113522882,513.8483930514707,,,312.2055097536486,425.33104723450856,5,sample_305
149,364.0158859201785,536.5521991705043,,,,,312.67780314199985,424.6431853662439,5,sample_305
1,559.3659772928968,205.673736065856,480.5209248442292,213.72498067054192,580.5231198162273,113.6148205318388,,,1,sample_201
2,559.6582436803919,205.68180830438504,480.89398342679306,214.06575407557372,580.9654382048725,113.75953735381636,,,1,sample_201
3,559.9387124997644,206.19198665712443,481.36236952329193,214.5916427732422,581.3712117248098,114.32063189853584,463.6569908316534,131.0360342841957,1,sample_201
4,560.1791308201384,206.48001078298407,481.5721539899443,214.47072164070795,581.5250023426712,114.45873167101534,464.0447848967989,131.11030057189586,1,sample_201
5,560.7056511026213,206.4483380530515,481.9039743068018,215.04134468799023,582.0690462491788,114.9209194068796,,,1,sample_201
6,,,482.4258265102897,215.14755189298265,582.4825123462438,115.18151888554432,464.95942045300313,131.71401554424023,1,sample_201
7,561.6723239564692,206.87746054254043,482.73741605405513,215.28642292341857,582.7515972121855,115.29599942172564,465.0780940888369,132.01247870553618,1,sample_201
8,562.2048441478073,207.06494659083071,483.2390413461232,215.6563850927516,583.0693931081074,115.46104281193855,465.46979512295735,132.5566467921921,1,sample_201
9,562.4743003459424,207.08586252423856,483.6333935343503,216.06940150895483,583.5015484435829,115.64887455000172,465.7474747342696,133.00709788067695,1,sample_201
10,,,484.2207535224993,216.1619207180163,583.9147139228901,116.00968522014207,,,1,sample_201
11,563.5947580263621,206.9314662004201,484.6013162786032,216.019329250842,585.2023459405877,116.40873122280502,465.4081706474164,134.83338147202815,1,sample_201
12,,,484.69524666496886,215.6323909077761,,,464.2289455311758,135.74947950911846,1,sample_201
13,565.7963197479029,206.18685838338376,484.2373959396468,215.6093781744383,,,462.71971833028937,136.6654119475849,1,sample_201
14,566.3186427186389,206.0193544714628,483.8189100186636,215.24490847800024,588.043368035388,117.31716302673796,,,1,sample_201
15,,,483.77295222233766,215.45507240768453,,,,,1,sample_201
16,565.9748642734719,207.41524278044028,483.7285670152359,216.90261293968143,,,,,1,sample_201
17,565.3974023902786,210.529908763944,,,585.8069560671817,124.92345991214935,456.3580278842852,144.2583556034338,1,sample_201
18,,,482.859579801388,224.0252461685785,,,455.2690527460871,148.19147455265588,1,sample_201
19,,,482.2203027518554,229.72524325290013,,,453.54956926323786,153.4433962711617,1,sample_201
20,563.5741497011703,229.35120408252487,480.9337530586741,236.86951792347864,583.0706858486262,143.71012447226818,451.6296047507751,160.06416546720752,1,sample_201
21,562.5374381923539,238.2124358198692,,,582.0380880802218,152.11525524476767,449.80449240274777,167.6185805012942,2,sample_201
22,561.8716839473215,247.92907519447417,,,581.1735935411396,161.20966628888434,,,2,sample_201
23,561.0847782633713,258.638716812514,,,580.5583374174005,171.0209734906688,445.86904731026686,185.52628107703745,2,sample_201
24,559.8544302866891,270.1197970072753,474.7246569982815,277.485151209126,579.9203864269667,181.6037141223374,443.9945329022344,195.7153570231937,2,sample_201
25,559.0831267488204,281.9661847878564,473.2334097180629,289.200180111808,579.2191201419594,192.777550466411,442.47751872181095,206.2057552487052,2,sample_201
26,558.2801718282391,294.89430394628,,,578.5444772807089,204.2792862046373,440.8928118199681,217.1492469135151,2,sample_201
27,557.403074587479,307.5576410318104,,,577.8732032754596,216.10139844627912,439.5154156138087,228.62368410018783,2,sample_201
28,556.4760966622201,320.1884494762908,,,577.1860052640102,227.9049219111629,438.3631684062473,240.08187899264408,2,sample_201
29,555.6271043073381,333.085822083289,,,576.5075979193166,239.75318623800752,437.4010409072495,251.7171501514286,2,sample_201
30,554.9131485690996,345.5798793820588,,,575.646266516482,251.55806760826272,436.1930455747849,263.26137484444206,2,sample_201
31,553.7800806963576,357.6130746106459,,,574.8673689891589,263.00706900864253,435.197337207402,274.8786143106733,2,sample_201
32,552.4036215661687,369.264974811994,,,574.1306312406941,274.0873108002916,434.683704519562,286.4244357059635,2,sample_201
33,551.7202597141836,380.8373407811807,,,573.0463470507995,285.3250471556304,433.973462291612,298.1972855369035,2,sample_201
34,550.6122184209424,392.4675193088392,,,572.000336340773,296.5928310804663,433.8161981181323,309.9925105405522,2,sample_201
35,550.0335195445416,404.4709508820023,,,571.2001729352937,307.8088259774847,434.0657696090564,321.73294449446246,2,sample_201
36,549.4306584791905,416.3037289829509,,,570.1804055984301,319.04497846093057,434.7408621171294,333.29189671172776,2,sample_201
37,548.3025017127071,427.8142446804648,,,568.804388440658,329.7375693401808,435.29586292285046,344.68802958237336,2,sample_201
38,,,,,567.6280968554051,340.4168531173203,436.649889520659,356.10443552274944,2,sample_201
39,547.6735840543815,450.6646429757159,,,566.4855636106109,351.0560971497217,437.9924880575872,367.2553350492168,2,sample_201
40,547.9140287745571,462.4251047371915,,,565.5405053494351,361.7756753775598,439.4989763551727,378.1872443749527,2,sample_201
41,548.2950862300978,474.45950379849137,,,564.4441667538036,372.429907094118,441.5858522974544,388.8554789716499,2,sample_201
42,548.5476625671464,486.728930729768,,,563.6083522194582,382.9523449966578,,,2,sample_201
43,549.5869650439432,499.2079301280381,,,563.3388576325282,393.6673102977656,446.016132249138,410.78932258875193,2,sample_201
44,550.6910993314666,511.671271654696,,,563.5196225952942,404.4163293541001,447.8269421726319,422.0260592819606,2,sample_201
45,550.819897957545,524.2481830296549,,,563.2846791356626,415.2894750685813,448.6206052569447,433.7973760740392,2,sample_201
46,551.1703434605906,535.4217294994763,,,562.700591851617,426.4418391881332,450.5238782336053,445.1480065215127,2,sample_201
47,551.5600434316325,544.5489186385224,,,562.1141763734307,436.5156801275424,452.98747310810006,455.8357607374098,4,sample_201
48,553.573287757449,545.3196270619087,,,561.1808131096104,443.9674358791322,456.7057139483538,462.7292717761303,4,sample_201
49,555.1236810316694,548.557464488029,,,567.0964235211127,446.30846997360334,456.3520888225239,465.29377001238487,4,sample_201
50,557.4722634621463,551.515598350063,,,571.6577346967455,449.7592084254855,453.9397251338403,469.692858903278,4,sample_201
51,557.021923539049,552.9314531850046,471.5123738598352,571.5869257764713,571.6977075804829,451.464093410618,455.23389448980095,471.4777243233583,4,sample_201
52,555.0124621250831,553.9523291994285,473.0294315792868,572.3243000752701,570.0742587118332,452.5555472382355,456.384189867316,472.403400135192,4,sample_201
53,,,473.7576677275775,572.5435175906156,568.7229420840232,453.100769322853,457.8159797726098,472.8733120672585,4,sample_201
54,552.3560093119344,554.9572440467089,474.1307952221176,572.9833753318622,567.8128759603635,453.4989980234118,458.3035461401524,473.5202826376778,4,sample_201
55,,,475.0316113769375,573.2430391532979,567.2095149311743,453.9135534708058,459.41856263889264,474.0216920581351,4,sample_201
56,550.4589090402314,555.0605975417595,476.2436809945404,573.1138920077644,566.1136867038927,454.2595463442414,460.8882554483062,474.1503337643564,4,sample_201
57,550.1747085616951,554.8634437441824,476.8930412535474,572.8029121632978,564.8062412622155,454.2996515415136,461.83078233306975,474.2885752476966,4,sample_201
58,549.9794299354166,554.5356310166325,477.17182722599904,572.48483842457,563.8870514381318,454.4384741054948,462.2886197544025,474.31500296362447,4,sample_201
59,,,477.46144155008807,572.0212595163882,563.1601821204742,454.47496126866486,462.6060035083914,473.981685004591,4,sample_201
60,549.4952775644442,554.0181090797635,477.8383520248329,571.6581297657219,562.8477966358641,454.3889493758503,463.2198533326261,473.5869311534006,4,sample_201
61,,,478.2017172043677,571.360812198317,562.7740789869986,454.226756944696,464.0360207369554,473.0166308786252,4,sample_201
62,549.8688952159359,553.394670794169,478.6570026908855,570.8414518797465,562.9251721653129,453.5712147537754,464.8697061074552,472.24803988796816,4,sample_201
63,549.8719131997835,553.2031715300138,478.9813278402287,570.1746513408816,563.0279555307878,453.151209248961,465.47343535392855,471.4392405097731,4,sample_201
64,,,479.5377600424274,569.8978730162368,562.9347841325438,452.6811132299743,466.002511139099,470.9931260371349,4,sample_201
65,,,479.8225420406024,569.7021279771179,562.9274030806434,452.1003426766209,466.2525566870083,470.53851584234746,4,sample_201
66,550.5161487995352,552.0610831280977,480.04836212610655,569.2254211457977,562.8425201570681,451.5759364918672,466.28398659074384,470.14424414975633,4,sample_201
67,,,480.2966497557069,568.9735578702523,562.8227711580279,451.0559440499465,466.4589912416972,469.6778803930509,4,sample_201
68,550.7414928060164,550.8458015933095,480.61356081993455,568.551424773371,562.7781475442424,450.54670241693,466.985563763272,468.9170674392435,4,sample_201
69,551.0876721532826,550.6609704174876,481.0651796817047,568.2012433170133,562.811425315346,450.0214263704775,467.681038303752,468.5045691598254,4,sample_201
70,551.101316320301,550.1781837101205,481.3755290095374,568.0180789658899,562.8557925736396,449.40957973460695,467.9598651132788,467.7962706553088,4,sample_201
71,551.334174956934,549.7178150462227,481.2767222874179,567.5771074242373,562.9688888837878,448.9100593788482,468.0298648166385,467.24960532811787,4,sample_201
72,551.2567502588943,549.1988619482867,481.4104622234245,567.0338763643847,563.0798063800852,448.434799666481,468.11421702722186,466.75395277058,4,sample_201
73,,,481.5238193241782,566.6964559387834,562.9835713645781,448.0979740091674,468.1437588520256,466.5267481896312,4,sample_201
74,551.4372025266753,548.5204987302242,481.502668419394,566.4359620787353,563.0383298624891,447.8753250358918,467.9699678598615,466.1859438784576,4,sample_201
75,,,481.4805184311922,566.0312758510012,562.9708895674717,447.64183774697705,468.04667069144426,465.99449102291135,4,sample_201
76,,,481.5477371213807,565.6947994049701,562.7429672170093,447.3805590326084,467.9205753962933,465.80372342350944,4,sample_201
77,,,481.7083426100489,565.3900871925517,562.7622295666873,447.2296685169828,467.9059236712213,465.436189397285,4,sample_201
78,,,481.8064060569683,565.045493917998,562.7583728536771,447.0010191026509,467.9673741856943,465.1806106265962,4,sample_201
79,,,482.03842184695134,564.7972028173431,562.8434119857111,446.8059398650645,468.127718482652,464.91915438188914,4,sample_201
80,551.3114589663383,547.2375011135208,482.2040159500373,564.3783174861749,562.8520147542088,446.5776246816925,468.33226904127326,464.6332569456397,4,sample_201
81,,,482.3802054559273,564.1831736191793,562.7964913175279,446.34549911362245,468.600183728698,464.35981616677606,4,sample_201
82,551.1236206094699,546.6087772575775,482.4853933811221,563.7917347816741,562.67228833719,445.8937589590546,468.6875868364686,463.9471829282589,4,sample_201
83,,,482.3988547304101,563.6256716864193,562.4506150122113,445.7026618601846,468.6506400404601,463.7282668464904,4,sample_201
84,550.7175413582684,546.1267047330095,482.411888458638,563.5600878949672,562.0736701715194,445.5167361559441,468.68439817628456,463.5276379778792,4,sample_201
85,550.8849031851485,545.8047036871621,482.4396163550621,563.3372604907622,562.0218360753166,445.312318605252,468.8603670086276,463.1280437377174,4,sample_201
86,550.9705672683463,545.5927729962186,482.37771443356905,563.1810585264711,561.8889630565546,445.1560500788877,468.6646600451963,463.1955759752466,4,sample_201
87,550.6573379530859,546.0890613371017,482.31123619276514,563.4035345005123,561.7227323078325,445.2613640182097,468.654967042425,463.2107214769108,4,sample_201
88,,,482.20921830042073,563.3780438423328,561.6489028248401,445.35503049636736,468.6499664821338,463.28588755388336,4,sample_201
89,550.8590981834808,545.7914478488863,482.3230865422152,563.1547334423019,561.7782512529018,445.2527970892758,468.68101932727023,462.9745639442059,4,sample_201
90,,,482.11327495046754,563.2726934741574,561.5069135446029,445.35350944579807,468.4410301318876,463.07072108296063,4,sample_201
91,,,481.91352725655474,563.1867811823226,561.2481165412539,445.369550329715,468.24743778256186,463.0150491315443,4,sample_201
1,586.6044435839201,157.3295444845371,496.6825614452737,163.18403288059008,605.8042819742408,68.18054517258588,,,1,sample_206
2,587.5977154291234,157.63063113244917,496.44882817650745,162.1225339143066,606.9453782197858,68.29848483181372,,,1,sample_206
3,,,495.54305116545225,160.6055932079403,608.8978329365481,68.72953573189902,,,1,sample_206
4,591.0346946303753,157.83413217043528,494.47300594306535,158.94591879435134,610.5045403387486,68.5488792541695,,,1,sample_206
5,592.5853852870247,157.60740110668905,492.9568094449508,157.34091981144948,612.2507057204213,68.55108674963597,,,1,sample_206
6,,,491.6517137235092,155.95445021365825,614.1038110162791,68.3532427012499,,,1,sample_206
7,594.9261377969749,158.59605133923577,491.6228678705697,155.2634679994506,615.7309765442986,68.73919031337253,,,1,sample_206
8,595.592438754558,160.07063748767342,,,617.0069813083909,69.47927920003089,,,1,sample_206
9,595.7652740396284,161.29988905501853,,,617.9531518265936,70.2479384421851,473.9760074450997,74.93675727696204,1,sample_206
10,,,,,618.4757133421799,71.25556663464033,,,2,sample_206
11,593.9105336940767,163.64659967591567,,,618.2126031601063,71.72161534937561,,,2,sample_206
12,593.506613335434,164.54756514768926,497.6223119810355,159.388816661603,,,477.0178820017618,76.47961584864359,2,sample_206
13,593.3488623142732,164.76173232797606,,,618.4086648007486,71.97387474221372,,,2,sample_206
14,593.7992729073663,164.79502044639162,,,618.407753661133,71.85991841071159,,,2,sample_206
15,,,,,619.2245256836353,71.57808755790606,480.5487089540333,78.01822797285614,2,sample_206
16,597.5978106410188,166.07763171979525,,,620.6137767129813,71.25444047336987,,,2,sample_206
17,600.762194869047,166.41944712537676,,,622.2993375679138,70.88279006124048,483.8431142417169,79.4749499232415,2,sample_206
18,,,,,624.7631406193966,70.19900054663925,,,2,sample_206
19,608.8476085450949,165.00356747816966,,,627.8773642710041,69.15349514004413,488.2701874240897,80.4605560611189,2,sample_206
20,,,,,632.1398906492806,67.99310057853577,491.22313735827936,81.47228159918485,2,sample_206
21,621.231509234286,161.86865309126154,,,636.9452347586358,66.45259892518611,494.0495904904035,82.69883986293335,2,sample_206
22,,,,,641.9355568458623,64.17495545719126,496.88747425542937,83.87601086867312,2,sample_206
23,,,,,647.0518932524244,61.278989407465765,500.9772697517007,84.64266218994192,2,sample_206
24,,,,,,,,,2,sample_206
25,,,,,657.0042530285721,55.69441392205766,512.709323567006,86.92703564022229,2,sample_206
26,,,,,661.8711704575983,52.5109720068006,518.6756095776126,87.2273153987477,2,sample_206
27,,,561.1846215192985,172.5234234281319,,,526.1942694242935,87.27313709829288,2,sample_206
28,,,572.5088281349542,171.09375583108715,,,534.3671726256193,87.35929105752939,2,sample_206
29,,,583.341830385519,169.77859790646625,674.9482511882743,43.445265382345966,543.3287593420723,87.5968793826938,2,sample_206
30,,,593.8516649034906,168.8891582302329,,,551.9009133676494,87.87233711424525,2,sample_206
31,,,604.1998790865869,167.78464258953989,,,560.2413174485106,87.87764968718501,2,sample_206
32,,,613.918474953197,166.5642653008944,689.7251286105059,34.1397516179589,568.0672944503947,88.07084395734454,2,sample_206
33,,,622.9611784231004,165.0184260688342,,,575.6201085309747,87.63286649269739,2,sample_206
34,,,631.4602940061059,163.46247504893856,,,582.0922812046247,87.21826555864244,2,sample_206
35,,,639.2310828632868,162.06161139092478,,,588.3880774114773,86.74074902031113,2,sample_206
36,,,646.2684898412055,160.3034826340889,,,593.621818645499,86.45406004917608,2,sample_206
37,,,652.1906396462123,159.12060267527352,,,598.2319131134622,86.37480108719019,2,sample_206
38,,,657.1496778734843,158.10984586730405,,,601.977979180246,86.33556082009585,2,sample_206
39,,,661.0466606263175,157.38323873471612,,,605.1002237436983,86.257192846969,2,sample_206
40,,,663.7874120407627,157.0486693979567,,,607.2942955181333,86.24181491053915,2,sample_206
41,,,665.057564725672,157.1500090929878,,,608.1080435423511,86.3808472337027,2,sample_206
42,,,664.7039315552607,157.63180700898,,,607.6755088402094,86.72617151316582,2,sample_206
43,,,662.5765311058468,158.8112762639458,,,605.8332146258704,87.34124468912574,2,sample_206
44,,,658.8742280060562,160.44259431979356,,,602.7290243816461,88.37716055589598,2,sample_206
45,,,653.9234516791048,162.49217415067938,,,598.3206911010419,89.6576328081505,2,sample_206
46,,,647.6359018858902,164.78695923521474,,,592.9414812624328,90.90496219880004,2,sample_206
47,,,640.3585067665612,167.39526226860363,,,586.8681644608788,92.18586912158663,2,sample_206
48,,,632.1015009509958,170.21952426190296,705.4865666143932,29.435070863857803,580.1070308820034,93.7746204133576,2,sample_206
49,,,623.4172172184342,172.8825871403903,701.2280499109598,32.54779218252724,572.8722422808776,94.990789919346,2,sample_206
50,,,614.2714404278487,174.64873769876954,,,565.3431659763595,95.7509741892184,2,sample_206
51,,,605.2788170422286,176.10871031898463,692.1937032750224,39.98533302178883,557.8244424663666,96.1734281772105,2,sample_206
52,,,596.6539160636187,176.5561602777667,687.3392019033568,43.9217751512381,550.2892127461022,95.92055059046868,2,sample_206
53,,,588.7489567701042,175.6685153919107,682.4425869357285,47.46043149559444,543.416090201252,95.2182092536908,2,sample_206
54,,,582.3930048584857,174.85446543745994,677.3281168405513,51.26280812846721,537.2331876152468,94.16661283957188,2,sample_206
55,,,577.215372263872,173.44708994505402,671.5064064713445,55.27616920003498,531.940569977106,93.1292182511659,2,sample_206
56,,,572.5665643710223,172.645784511272,665.2849919859632,58.8746027093109,527.1773374472887,92.1949299335033,2,sample_206
57,,,567.5581260207539,172.8366338165734,659.2692360735323,62.43044283948205,522.7711988586567,91.89619845587792,2,sample_206
58,,,562.7170732314008,173.65677251413507,653.3870087194497,65.28858700744281,518.4226024238192,92.00870164083832,2,sample_206
59,,,556.7190177502509,174.91916610744906,648.5692680111346,67.91808199643575,513.5224010126543,92.4556921954605,2,sample_206
60,,,549.6933331755966,176.728349081484,643.9483514066666,70.49095742047429,507.9077463825554,92.94547678978417,2,sample_206
61,622.7796360244112,164.77255370224324,541.0158978697057,178.93509294471198,639.9150563101412,73.2730483291373,501.2813240155636,93.78579712288,2,sample_206
62,,,530.8158170167437,181.66483125132268,635.9136799073636,76.5699441591541,493.2844945646672,94.65606141054712,2,sample_206
63,,,,,631.9006258307695,79.93480638506753,485.0779654277339,95.4956302888229,2,sample_206
64,605.8781894346488,175.7547728443632,,,627.3501146384685,83.50166135158132,,,2,sample_206
65,598.7831734850276,179.10262659029485,,,622.6965158887025,86.81802147488204,467.6795810399958,96.41783051363174,2,sample_206
66,,,,,617.4461984481328,89.91622442455974,,,2,sample_206
67,582.3456261832829,184.212071453457,,,611.3847790409952,92.74299319042711,,,2,sample_206
68,573.7455872242383,185.8005929152524,,,605.3042082990399,95.27209836616176,445.53238857703246,95.51344495370527,2,sample_206
69,565.1706021662478,187.3849426629116,,,599.3706547731547,97.24529805819284,,,2,sample_206
70,557.3109889391726,188.82713310024508,,,593.4608874710152,99.5530538582956,,,2,sample_206
71,550.4421328010413,190.21772217184204,,,588.477277767728,101.78618867201868,,,2,sample_206
72,544.3131292340405,191.86332415048872,,,583.9279608934781,103.81968337268084,,,2,sample_206
73,539.5508866041469,193.526150165438,,,580.2841430649758,105.98656138829826,424.6172426111235,96.18435014315207,2,sample_206
74,535.9058997542095,195.311861886607,,,577.4807667336082,107.73691262596384,422.0304645941437,96.87944655899078,2,sample_206
75,533.1233351655187,197.25288672394248,,,575.2894303101516,109.80271641442692,419.7289980123445,97.96065128838434,2,sample_206
76,531.2922990846772,198.8528042187339,,,573.7829542682667,111.44976108708222,,,2,sample_206
77,530.0518037845205,200.5538327660885,,,572.586769355762,113.2157995155324,416.2168537700757,99.78841113433512,2,sample_206
78,529.1984435922913,201.9904563435493,,,571.8303933684854,114.57436216278738,,,2,sample_206
79,528.8376982567883,203.5327065090588,,,571.407964050221,116.03161129827085,414.3239090134392,101.9119905056852,2,sample_206
80,528.7952211393987,205.17869098094795,,,570.9833046925032,117.61345923754666,413.50470932730354,103.29722458792008,2,sample_206
81,528.8297372963989,206.7367899588111,,,571.0288068888482,119.34498817742084,413.29069159766135,105.00071228661336,2,sample_206
82,529.6371208327716,208.8845991368889,,,571.5085539217308,121.47295028392284,413.05633928669687,107.12582709679278,2,sample_206
83,531.5021749702355,212.31936308526085,,,572.8693489047839,124.2608336822005,412.7340903302493,110.0215722070634,2,sample_206
84,534.1585496885241,217.0189044555073,,,574.6558390444577,128.5010561409659,,,2,sample_206
85,537.0612506313337,222.68126985926847,,,576.8878309132893,133.6946453409236,411.6844194854572,120.09412686498194,2,sample_206
86,539.876944196606,229.981079608223,,,579.0627586740625,140.96303859578114,411.783996341177,127.89589090050634,2,sample_206
87,543.1074861443016,237.8737867180896,,,581.4648387465963,148.4316202572958,,,2,sample_206
88,546.1800277868665,246.76813696277603,,,583.6865677388781,156.86696554601383,,,2,sample_206
89,549.2157731120707,256.2744942368322,,,585.7771935856651,166.18277084418037,416.09462986555496,156.43307927987726,2,sample_206
90,552.3635221559388,266.4408590517624,,,587.7684689383303,176.18271650200774,418.45937383452974,167.79406070713526,2,sample_206
91,556.0649888429971,277.6920162378614,,,589.9723794030492,186.8991395316863,420.47676832250687,179.66293007041574,2,sample_206
92,559.9890713005094,289.66747841872103,,,591.9730812575075,197.7735629867061,422.2024485810135,192.1368412863005,2,sample_206
93,563.6749101384236,301.3876138730412,,,594.1642003860093,208.7509470781223,423.9383512949592,204.61664571253627,2,sample_206
94,566.5174736496133,313.033708407531,,,595.530221548582,219.9003242880926,425.739908817598,217.360307205519,2,sample_206
95,568.5758640293872,324.5043694830256,,,596.5737586577857,230.91515364896665,427.3955733884666,229.7461374030517,2,sample_206
96,570.1310856624245,336.7769495152097,,,597.050378778356,242.4406900928697,429.0445729067067,242.10768688524,2,sample_206
97,571.1677970367579,349.6214130320571,,,597.1368452786676,254.4567341362027,430.9005674600004,254.5674757623977,2,sample_206
98,571.530920825011,362.252182792904,,,596.5411837499335,266.0362327405984,433.0163817632693,266.92875564998843,2,sample_206
99,570.9486188494368,375.1140393220991,,,595.5555003181366,277.01243114057473,435.4982877065869,279.0854465556625,2,sample_206
100,569.1105001612224,387.7117422978472,,,594.2940529893848,287.39863180791014,437.95615454947097,291.505488881153,2,sample_206
101,566.8271960052501,399.5818581449179,,,592.6001332429893,297.52024967052404,440.8120972855029,303.52585184267747,2,sample_206
102,564.9549671255154,410.70632629290185,,,590.6826218019391,307.55142989748964,443.9856616165734,315.20349478927204,2,sample_206
103,563.1318619124784,421.6844909473257,,,588.7135373947142,317.69671012281754,447.3551398523874,326.4528823863782,2,sample_206
104,561.3930852495613,433.10463706417016,,,586.7540156239556,327.6969662607535,450.8512423317777,336.8421507074233,2,sample_206
105,559.9016500928483,445.0027705221452,,,584.670478497681,337.67264213717795,454.3861232033504,346.42243858924473,2,sample_206
106,559.6645579639265,457.0735155559954,471.2209301250366,464.4502289583258,582.5589715622273,347.60092746473765,458.3029209134736,356.0339574455781,2,sample_206
107,561.4452815903795,468.144206408242,475.58415708008346,475.8130096241469,581.46342314509,357.21293289546054,462.18535788325767,365.762308406192,2,sample_206
108,563.7738058089104,478.8771257825307,478.9393008860988,487.2581181568048,582.330406201736,366.6065087053301,466.0702834330213,375.67138850320674,2,sample_206
109,565.6737673084405,488.669335195792,481.8612971512724,497.6189495970447,583.4200745061461,375.56333008536336,469.35378049466647,385.291631454763,4,sample_206
110,568.7752650719356,497.0036964775937,485.5327478957044,505.956343943107,584.2349733250711,384.9206966728745,472.8101560166094,394.1975964197157,4,sample_206
111,572.7475650892383,504.244057810358,488.6676761231354,512.6457569242912,585.5277497719704,393.0891270647365,475.2015209524217,401.88593329767787,4,sample_206
